Date,price,rolling_high,drawdown,months_below_high,D,T,score_raw,score,score_pt1,score_pt1_rounded,score_pt1_discrete,bond_weight,stock_weight,returns,dax_weight,portfolio_return,portfolio_value,buy_hold_value,conservative_return,conservative_value
2008-09-30,2091.8798828125,2859.1201171875,-0.26834837395000033,11,3,2,5,5,3.7149607655121017,3.5,3.7149607655121017,0.1091508982468975,1.0,-0.11642568360343775,0.8908491017531025,-0.10326292024975137,95389.46746879267,90721.7311323387,-0.08024797852240642,97955.18810507205
2008-10-31,1720.949951171875,2660.9599609375,-0.3532597346690042,12,3,2,5,5,4.079229153173648,4.0,3.7149607655121017,0.09239424062139368,1.0,-0.17731894392612801,0.9076057593786063,-0.1605507187516968,80074.61990533641,74635.04957680227,-0.1228732607482896,85919.11473538978
2008-11-30,1535.5699462890625,2652.280029296875,-0.42103777530001407,13,3,2,5,5,4.340238858385376,4.5,4.340238858385376,0.07821003617115574,1.0,-0.10771957938496624,0.9217899638288443,-0.09896895203421319,72149.71868876732,66595.39342901303,-0.07415370556947636,79547.89399851163
2008-12-31,1577.030029296875,2522.659912109375,-0.3748542870456889,14,3,2,5,5,4.5272604845332145,4.5,4.340238858385376,0.06620336632191726,1.0,0.026999801023722236,0.9337966336780827,0.02548817066560453,73988.68303218197,68393.45580069289,0.020149860716605565,81150.77298288094
2009-01-31,1476.4200439453125,2522.659912109375,-0.4147367876033782,15,3,2,5,5,4.661267335422566,4.5,4.340238858385376,0.05603993971774168,1.0,-0.06379712718369723,0.9439600602822583,-0.05998844027333382,69550.21733920329,64030.149802443506,-0.043407989028588057,77628.1811195786
2009-02-28,1377.8399658203125,2522.659912109375,-0.4538146187655542,16,3,2,5,5,4.757287439916179,5.0,4.757287439916179,0.04743678483503999,1.0,-0.06676966932904327,0.95256321516496,-0.06340467762142868,65140.40823031081,59754.87787304524,-0.045488768530330285,74096.97075719954
2009-03-31,1528.5899658203125,2522.659912109375,-0.39405626637078084,17,3,2,5,5,4.82608885123042,5.0,4.757287439916179,0.04015437145042955,1.0,0.10941038418075588,0.9598456285495705,0.10518438885487107,71992.16225977287,66292.68201780927,0.07783726892652912,79864.47659666884
2009-04-30,1717.300048828125,2522.659912109375,-0.31925027207009904,18,3,2,5,5,4.87538721664874,5.0,4.757287439916179,0.03398994160725799,1.0,0.12345369734684986,0.966010058392742,0.11939913813952724,80587.96438639075,74476.75871994684,0.08766758814279489,86866.00263818548
2009-05-31,1774.3299560546875,2367.52001953125,-0.2505533463636812,19,3,2,5,5,4.9107110390310735,5.0,4.9107110390310735,0.028771864400642944,1.0,0.033209052352545676,0.9712281355993571,0.03237344876972039,83196.87472290963,76950.06129932546,0.024496336646781972,88993.90148197072
2009-06-30,1835.0400390625,2367.52001953125,-0.22491044471682098,20,3,2,5,5,4.936021663777163,5.0,4.9107110390310735,0.024354857406175046,1.0,0.034215779765565335,0.975645142593825,0.033483937900859635,85982.63370967713,79582.96764968993,0.025201045835895733,91236.64087233307
2009-07-31,1978.5,2367.52001953125,-0.16431540866474825,21,2,2,4,5,4.670688829471709,4.5,4.9107110390310735,0.020615941706644048,1.0,0.07817810940560843,0.979384058293356,0.07665229381647778,92573.39981190588,85804.6136014304,0.0559746765839259,96343.5823377657
2009-08-31,2009.06005859375,2091.8798828125,-0.03959109932612381,22,0,2,2,2,3.913632167116143,4.0,3.913632167116143,0.04047875916249233,0.8,0.01544607459881231,0.9595212408375077,0.014989498161631481,93961.02861820241,87129.95806404036,0.012062252219168615,97505.70292762209
2009-09-30,2122.419921875,2122.419921875,0.0,0,0,0,0,0,2.804239985807469,3.0,2.804239985807469,0.080320012410114,0.7,0.05642432778271278,0.919679987589886,0.05222699179334842,98868.33048873986,92046.20737753979,0.040747029447898944,101478.77067615198
2009-10-31,2045.1099853515625,2122.419921875,-0.036425372626138874,1,0,0,0,0,2.0093257521940497,2.0,2.0093257521940497,0.11404490518096455,0.7,-0.036425372626138874,0.8859550948190354,-0.03179605735388888,95724.70738203663,88693.38997499006,-0.02424776083829721,99018.13771463225
2009-11-30,2144.60009765625,2144.60009765625,0.0,0,0,0,0,0,1.4397448145892673,1.5,1.4397448145892673,0.1425924105853852,0.7,0.04864780526098933,0.8574075894146148,0.04230513248324225,99774.35380975327,93008.12873843036,0.03530346368269253,102513.82094336863
2009-12-31,2269.14990234375,2269.14990234375,0.0,0,0,0,0,0,1.031622238889465,1.0,1.4397448145892673,0.16675735220144328,0.7,0.05807600439056948,0.8332426477985567,0.04908622597279806,104671.90028714872,98409.66923140209,0.041903203073398634,106809.47840018861
2010-01-31,2147.35009765625,2269.14990234375,-0.053676403027272834,1,1,0,1,1,1.0226583242747458,1.0,1.4397448145892673,0.18721253366248514,0.7,-0.053676403027272834,0.8127874663375149,-0.04284745539505471,100186.9757084795,93127.39216395674,-0.03632348211909098,102929.78622136993
2010-02-28,2238.260009765625,2269.14990234375,-0.013612980150063958,2,0,0,0,1,0.7327667093617788,0.5,0.7327667093617788,0.20452747094857837,0.7,0.04233585953617891,0.7954725290514216,0.03452921105042906,103646.3529372218,97070.02035758065,0.030885101675325235,106108.78313423644
2010-03-31,2397.9599609375,2397.9599609375,0.0,0,0,0,0,1,0.5250502906038383,0.5,0.7327667093617788,0.21918424892888333,0.7,0.07135004444304838,0.7808157510711167,0.05662450624462672,109515.27649634829,103995.97062418165,0.05119503111013386,111541.02558785213
2010-04-30,2461.18994140625,2461.18994140625,0.0,0,0,0,0,1,0.37621497284351724,0.5,0.7327667093617788,0.23159094363499066,0.7,0.0263682386273163,0.7684090563650093,0.0212265556267693,111839.90860487905,106738.16119387944,0.01970776703912141,113739.2501354422
2010-05-31,2257.0400390625,2461.18994140625,-0.08294764207719163,1,1,0,1,1,0.5530384969752586,0.5,0.5530384969752586,0.24209298397000767,0.7,-0.08294764207719163,0.7579070160299923,-0.06185787912690645,104921.72905683417,97884.48240319194,-0.056813349454034136,107277.34237085751
2010-06-30,2109.239990234375,2461.18994140625,-0.14299991449289828,2,2,0,2,2,0.9632067778878621,1.0,0.5530384969752586,0.22795502792125577,0.8,-0.06548401723946207,0.7720449720787442,-0.04960679364490593,99716.89849464507,91474.6132700255,-0.04458881206762344,102493.97311276925
2010-07-31,2254.699951171875,2461.18994140625,-0.08389843740235381,3,1,1,2,2,1.257105193765968,1.5,1.257105193765968,0.2159875064986806,0.8,0.06896321026102714,0.7840124935013194,0.05496796638034817,105198.1336186513,97782.99625851242,0.049524247182719,107569.909971945
2010-08-31,2114.030029296875,2461.18994140625,-0.14105368556439746,4,2,1,3,3,1.7511613002968787,2.0,1.257105193765968,0.19818130456676442,0.9,-0.06238964160259419,0.8018186954332356,-0.04919942560264434,100022.44587014343,91682.350167116,-0.04242274912181593,103006.49866814887
2010-09-30,2368.6201171875,2461.18994140625,-0.03761181640692812,5,0,1,1,1,1.5382305909540341,1.5,1.257105193765968,0.21381233506356268,0.7,0.12042879446480792,0.7861876649364373,0.09557051744082899,109581.64277765037,102723.54507144217,0.08555015612536554,111818.72071113625
2010-10-31,2507.409912109375,2507.409912109375,0.0,0,0,0,0,1,1.1021903813009883,1.0,1.1021903813009883,0.2270437167203102,0.7,0.05859521073673646,0.7729562832796898,0.046237551795392615,114648.42966140618,108742.65284252798,0.042266647515715516,116544.92316509208
2010-11-30,2498.22998046875,2507.409912109375,-0.0036611212216602906,1,0,0,0,1,0.7897539184154216,1.0,1.1021903813009883,0.23824383948779992,0.7,-0.0036611212216602906,0.7617561605122001,-0.0017961989804491786,114442.49826893826,108344.53280850656,-0.0013127848551622034,116391.92475501492
2010-12-31,2652.8701171875,2652.8701171875,0.0,0,0,0,0,1,0.5658834101929875,0.5,0.5658834101929875,0.24772453872701128,0.7,0.06189988028633553,0.7522754612729887,0.04759794657317505,119889.72618724387,115051.04641903205,0.04457991620043487,121580.66700700078
2011-01-31,2700.080078125,2700.080078125,0.0,0,0,0,0,0,0.4054731815375465,0.5,0.5658834101929875,0.25574977737218796,0.7,0.017795805618840754,0.744250222627812,0.014310156366047617,121605.36691566597,117098.47247734937,0.013707063933188527,123247.18098270544
2011-02-28,2782.27001953125,2782.27001953125,0.0,0,0,0,0,0,0.2905342301696222,0.5,0.5658834101929875,0.262542995223216,0.7,0.030439816238089,0.737457004776784,0.02354198485566023,124468.19862196156,120662.9284613208,0.0225578713666623,126027.37503761705
2011-03-31,2781.070068359375,2782.27001953125,-0.00043128494482980173,1,0,0,0,0,0.20817687270998636,0.0,0.20817687270998636,0.2682933299873119,0.7,-0.00043128494482980173,0.7317066700126881,0.0008023148041391129,124568.06130036051,120610.88835687637,0.0009481005386191388,126146.86165977098
2011-04-30,2873.5400390625,2873.5400390625,0.0,0,0,0,0,0,0.14916524743403942,0.0,0.20817687270998636,0.2731608832771223,0.7,0.0332497809944341,0.7268391167228777,0.025305411796211614,127720.30738822189,124621.17398028665,0.02452484669610387,129240.59410317148
2011-05-31,2835.300048828125,2873.5400390625,-0.013307623946263503,1,0,0,0,0,0.10688157023597582,0.0,0.20817687270998636,0.2772811781818779,0.7,-0.013307623946263503,0.7227188218181221,-0.008462332057217697,126639.49573665283,122962.76226121512,-0.008065336762384452,128198.22518835877
2011-06-30,2773.52001953125,2873.5400390625,-0.03480724756627429,2,0,0,0,0,0.07658399159736826,0.0,0.07658399159736826,0.2807689325199135,0.7,-0.021789591307068035,0.7192310674800865,-0.014501880463571051,124802.98490751298,120283.45392555508,-0.014002713914947625,126403.10211664214
2011-07-31,2756.3798828125,2873.5400390625,-0.04077206325902594,3,0,1,1,1,0.3383435172944451,0.5,0.07658399159736826,0.28372125282796856,0.7,-0.0061799217593702105,0.7162787471720314,-0.003244374728639668,124398.07725722025,119540.11159134834,-0.003075945231559147,126014.29309743218
2011-08-31,2579.4599609375,2873.5400390625,-0.10234069270910329,4,2,1,3,3,1.0928397921497663,1.0,1.0928397921497663,0.25551668299288344,0.9,-0.06418560916736848,0.7444833170071166,-0.046720462371241195,118586.14156966953,111867.35670892245,-0.043679926417157934,120509.99804742617
2011-09-30,2415.39990234375,2873.5400390625,-0.1594340536379717,5,2,1,3,3,1.6334599967948917,1.5,1.6334599967948917,0.2316420300690828,0.9,-0.06360248310817851,0.7683579699309172,-0.04790429967827765,112905.35550622543,104752.31504348663,-0.04327173817572495,115295.32096436081
2011-10-31,2684.409912109375,2873.5400390625,-0.0658178150929225,6,1,1,2,3,1.7373626111257228,1.5,1.6334599967948917,0.21143257268097926,0.9,0.11137286604367036,0.7885674273190207,0.08870598350204047,122920.73610905267,116418.88059458922,0.07921100623056924,124427.97935162428
2011-11-30,2620.340087890625,2873.5400390625,-0.08811429377350255,7,1,1,2,3,1.8118120875442363,2.0,1.6334599967948917,0.19432563633199407,0.9,-0.0238673773069199,0.8056743636680059,-0.01841964387279359,120656.57992534229,113640.26724578891,-0.01545716411484393,122504.67565430782
2011-12-31,2605.14990234375,2873.5400390625,-0.09340052098467122,8,1,1,2,2,1.865157468453926,2.0,1.865157468453926,0.18752084109918044,0.8,-0.005797028262504278,0.8124791589008196,-0.003928627808930504,120182.56513011713,112981.49140480654,-0.002807919783752994,122160.69235193585
2012-01-31,2813.840087890625,2873.5400390625,-0.020775750593456932,9,0,1,1,2,1.6199124147239934,1.5,1.865157468453926,0.1817607062929809,0.8,0.08010678593163667,0.8182392937070191,0.06630385621806252,128151.13264842235,122032.07555100841,0.057324750152145665,129163.5235194237
2012-02-29,2966.889892578125,2966.889892578125,0.0,0,0,0,0,0,1.1607179655369346,1.0,1.1607179655369346,0.19991259871303457,0.7,0.05439179196648403,0.8000874012869654,0.04435115664710976,133834.78360701707,128669.61881761711,0.03932425437653882,134242.7827744716
2012-03-31,3091.570068359375,3091.570068359375,0.0,0,0,0,0,0,0.8316907650527221,1.0,1.1607179655369346,0.21527784391879046,0.7,0.0420238634716934,0.7847221560812095,0.033874047766697925,138368.30945976684,134076.8133117635,0.03066670443018538,138359.56651570188
2012-04-30,3046.360107421875,3091.570068359375,-0.014623624869512297,1,0,0,0,0,0.5959324738753444,0.5,0.5959324738753444,0.22828424318392593,0.7,-0.014623624869512297,0.7717157568160741,-0.010334097386970354,136938.39787453917,132116.12429019262,-0.008986537408658608,137116.19309536275
2012-05-31,2827.340087890625,3091.570068359375,-0.08546789321484494,2,1,0,1,1,0.7104729659455917,0.5,0.5959324738753444,0.2392939224684938,0.7,-0.07189564326215059,0.7607060775315062,-0.05369439476726964,129585.57348026622,122617.55054904697,-0.04907695028350541,130386.94850375809
2012-06-30,2935.050048828125,3091.570068359375,-0.050628003270296706,3,1,1,2,2,1.0760135042686634,1.0,0.5959324738753444,0.22558567351337944,0.8,0.03809586310427138,0.7744143264866206,0.030441922474126564,133530.40746191773,127288.77196894455,0.027917104172989964,134026.9745279358
2012-07-31,2939.52001953125,3091.570068359375,-0.04918214546850441,4,0,1,1,2,1.0544660558349317,1.0,1.0544660558349317,0.21398189129262424,0.8,0.001522962344342238,0.7860181087073758,0.0020886671952517048,133809.30804355204,127482.62797551083,0.0023160736410395666,134337.3908708282
2012-08-31,3066.9599609375,3091.570068359375,-0.007960391282651691,5,0,1,1,2,1.0390266343691887,1.0,1.0544660558349317,0.20415950170314434,0.8,0.04335399676120333,0.7958404982968557,0.035353530976026094,138539.93956035038,133009.5094158708,0.031597797732842325,138582.15657552241
2012-09-30,3116.22998046875,3116.22998046875,0.0,0,0,0,0,0,0.7444951160456281,0.5,1.0544660558349317,0.21887276968730163,0.7,0.016064774290757144,0.7811272303126984,0.013460602521034863,140404.77062006044,135146.2771631611,0.01249534200353,140313.78801752033
2012-10-31,2977.22998046875,3116.22998046875,-0.04460518025665461,1,0,0,0,0,0.5334540612159593,0.5,0.5334540612159593,0.23132728214930898,0.7,-0.04460518025665461,0.768672717850691,-0.03332292146248056,135726.07347573055,129118.05310928251,-0.029973626179658222,136108.07498763135
2012-11-30,3010.239990234375,3116.22998046875,-0.03401224906334799,2,0,0,0,0,0.3822365376139817,0.5,0.5334540612159593,0.24186979934082065,0.7,0.011087490715254722,0.7581302006591794,0.009413552391349604,137003.73797926653,130549.64832430345,0.009011243500678305,137334.5779937535
2012-12-31,3019.510009765625,3116.22998046875,-0.031037494443390323,3,0,1,1,1,0.5573531366719445,0.5,0.5334540612159593,0.25079384747778033,0.7,0.003079495176903979,0.7492061525222197,0.0033521510976897134,137462.99520992133,130951.67533666466,0.003405646623832785,137802.29103563345
2013-01-31,3142.1298828125,3142.1298828125,0.0,0,0,0,0,1,0.3993609734719607,0.5,0.3993609734719607,0.2583478911377609,0.7,0.040609195747091764,0.7416521088622391,0.031194345211437415,141751.06333629775,136269.5175538209,0.029676437022964235,141891.7720471726
2013-02-28,3160.18994140625,3160.18994140625,0.0,0,0,0,0,1,0.28615464171388827,0.5,0.3993609734719607,0.2647422510449602,0.7,0.005747712305763875,0.7352577489550398,0.005329142724264461,142506.47498413315,137052.75553676547,0.005273398614034712,142640.0239212291
2013-03-31,3267.52001953125,3267.52001953125,0.0,0,0,0,0,1,0.20503876045402547,0.0,0.3993609734719607,0.2701549598487777,0.7,0.033963173136751124,0.7298450401512223,0.025913499127691614,146199.31639932492,141707.50200192948,0.025024221195725786,146209.47943119757
2013-04-30,3328.7900390625,3328.7900390625,0.0,0,0,0,0,0,0.1469166917465481,0.0,0.1469166917465481,0.2747367189333637,0.7,0.018751230035321864,0.7252632810666363,0.01474431494834181,148354.92516554883,144364.69196969847,0.014375861024725304,148311.3665879979
2013-05-31,3455.909912109375,3455.909912109375,0.0,0,0,0,0,0,0.10527040968231952,0.0,0.1469166917465481,0.27861509426631736,0.7,0.03818801172653008,0.7213849057336826,0.028709151465609324,152614.0691827957,149877.69251953423,0.027981608208571054,152461.35714074102
2013-06-30,3403.25,3455.909912109375,-0.015237640288265797,1,0,0,0,0,0.07542954461431212,0.0,0.1469166917465481,0.28189806810792917,0.7,-0.015237640288265797,0.7181019318920708,-0.009767603644697082,151123.39544441376,147593.91015368627,-0.009416348201786058,151025.72791458695
2013-07-31,3626.3701171875,3626.3701171875,0.0,0,0,0,0,0,0.05404763045847717,0.0,0.05404763045847717,0.2846770454681474,0.7,0.06556089537574383,0.7153229545318526,0.048083367738048034,158389.91724139,157270.29905536902,0.04714262676302068,158145.47743727782
2013-08-31,3589.8701171875,3626.3701171875,-0.010065161255053634,1,0,0,0,0,0.0387268194858205,0.0,0.05404763045847717,0.28702939901745694,0.7,-0.010065161255053634,0.7129706009825431,-0.005980208239762393,157442.71255320773,155687.34813474622,-0.005795612878537543,157228.92747155984
2013-09-30,3771.47998046875,3771.47998046875,0.0,0,0,0,0,0,0.02774897872052952,0.0,0.05404763045847717,0.28902062330742906,0.7,0.050589535931047314,0.7109793766925709,0.037172369320536726,163295.2312110627,163563.49882721843,0.03666267515173312,162993.36056390507
2013-10-31,3919.7099609375,3919.7099609375,0.0,0,0,0,0,0,0.019883012089705207,0.0,0.019883012089705207,0.2907061582790488,0.7,0.03930286816750561,0.7092938417209512,0.02908855801267817,168045.25401733935,169992.01345864058,0.028762007717253926,167681.37685830527
2013-11-30,4059.889892578125,4059.889892578125,0.0,0,0,0,0,0,0.014246800710790968,0.0,0.019883012089705207,0.29213293282918884,0.7,0.03576283271915792,0.7078670671708112,0.0265325520640856,172503.92346867692,176071.40939955477,0.026283982903410545,172088.7113008693
2013-12-31,4176.58984375,4176.58984375,0.0,0,0,0,0,0,0.010208278784786645,0.0,0.019883012089705207,0.2933406714114215,0.7,0.028744609893291306,0.7066593285885785,0.021534899525281436,176218.7781282917,181132.51337610697,0.021371226925303913,175766.45820136328
2014-01-31,4103.8798828125,4176.58984375,-0.017408930169742654,1,0,0,0,0,0.007314551376365783,0.0,0.007314551376365783,0.2943630000497267,0.7,-0.017408930169742654,0.7056369999502733,-0.011057872757113814,174270.173302335,177979.19009927235,-0.010936251118819858,173844.2320762076
2014-02-28,4308.1201171875,4308.1201171875,0.0,0,0,0,0,0,0.005241105083966689,0.0,0.007314551376365783,0.2952283825588844,0.7,0.04976759559420363,0.7047716174411156,0.03630490710374425,180597.03575502968,186836.78645631683,0.03608731691594254,180117.80397315038
2014-03-31,4198.990234375,4308.1201171875,-0.025331207079654083,1,0,0,0,0,0.0037554158946696012,0.0,0.007314551376365783,0.2959609130379264,0.7,-0.025331207079654083,0.7040390869620736,-0.016600989433015516,177598.94627282652,182103.98512849474,-0.016481844955757857,177149.13025429333
2014-04-30,4114.56005859375,4308.1201171875,-0.04492912298836116,2,0,0,0,0,0.002690873072757249,0.0,0.002690873072757249,0.2965809867013607,0.7,-0.020107256999566947,0.7034190132986393,-0.01290807276752187,175306.48615090168,178442.3734988708,-0.012825079899696862,174877.1785046202
2014-05-31,4242.6201171875,4308.1201171875,-0.015203847204418475,3,0,1,1,1,0.28539678423562115,0.5,0.002690873072757249,0.2971058677255438,0.7,0.031123633333843603,0.7028941322744562,0.02311456036094344,179358.6185067016,183996.14850287043,0.023036543333690523,178905.74420531545
