Date,price,rolling_high,drawdown,months_below_high,D,T,score_raw,score,score_pt1,score_pt1_rounded,score_pt1_discrete,bond_weight,stock_weight,returns,dax_weight,portfolio_return,portfolio_value,buy_hold_value,conservative_return,conservative_value
2008-01-31,2389.860107421875,2859.1201171875,-0.16412742051118623,3,2,1,3,3,1.2594037174762622,1.5,1.2594037174762622,0.18265741716764483,0.9,-0.09894125770142304,0.8173425828323552,-0.0801078305468309,105396.48644635532,103644.69197816879,-0.0783196728278051,105298.77638381731
2008-02-29,2271.47998046875,2859.1201171875,-0.20553181140805243,4,3,1,4,4,2.0362769539296113,2.0,2.0362769539296113,0.1622920793036018,1.0,-0.049534333237952866,0.8377079206963982,-0.04081908630274964,101094.29817009496,98510.7212673772,-0.03879413325702896,101213.8016209814
2008-03-31,2279.10009765625,2859.1201171875,-0.20286661481778256,5,3,1,4,4,2.592930952195231,2.5,2.592930952195231,0.14505319298046648,1.0,0.0033546926466538896,0.8549468070195335,0.003472472070873928,101445.34529701521,98841.19445962945,0.0035170874506564452,101569.77941249579
2008-04-30,2412.800048828125,2859.1201171875,-0.1561039935595352,6,2,1,3,4,2.7083222816824244,2.5,2.592930952195231,0.13046079075046568,1.0,0.058663483586950615,0.8695392092495343,0.05155378575814701,106675.23689461878,104639.56324852651,0.04776412020289383,106421.17056533565
2008-05-31,2522.659912109375,2859.1201171875,-0.11767963264484982,7,2,1,3,4,2.791003782228735,3.0,2.592930952195231,0.11810858894051701,1.0,0.045532104218336755,0.881891411059483,0.040646490758201925,111011.21092518489,109404.02274771966,0.03725901670800274,110386.31873751468
2008-06-30,2292.97998046875,2859.1201171875,-0.19801201541530855,8,2,1,3,3,2.8502476661753904,3.0,2.8502476661753904,0.11532858960170389,0.9,-0.09104672831169436,0.8846714103982961,-0.08006590175765002,102122.99821725125,99443.1444124016,-0.07200404931602215,102438.05679932453
2008-07-31,2325.550048828125,2859.1201171875,-0.1866203749719494,9,2,1,3,3,2.892697763983169,3.0,2.8502476661753904,0.11297537096619059,0.9,0.014204253258555122,0.8870246290338094,0.013070253189731262,103457.77166044521,100855.66002046243,0.012196735940177431,103687.46672833078
2008-08-31,2367.52001953125,2859.1201171875,-0.17194104392502196,10,2,2,4,4,3.2065832776255725,3.0,2.8502476661753904,0.10330750064108729,1.0,0.018047330662384287,0.8966924993589127,0.016613353957747972,105176.55224072005,102675.83546602473,0.015271197863240764,105270.8985486773
2008-09-30,2091.8798828125,2859.1201171875,-0.26834837395000033,11,3,2,5,5,3.7149607655121017,3.5,3.7149607655121017,0.08744791133680585,1.0,-0.11642568360343775,0.9125520886631941,-0.10588013444912063,94040.44474857766,90721.7311323387,-0.09230721354941686,95553.63523580556
2008-10-31,1720.949951171875,2660.9599609375,-0.3532597346690042,12,3,2,5,5,4.079229153173648,4.0,3.7149607655121017,0.07402305882646087,1.0,-0.17731894392612801,0.9259769411735391,-0.1638848238970614,78628.64302175568,74635.04957680227,-0.1410218218075691,82078.48751451632
2008-11-30,1535.5699462890625,2652.280029296875,-0.42103777530001407,13,3,2,5,5,4.340238858385376,4.5,4.340238858385376,0.06265916651710202,1.0,-0.10771957938496624,0.937340833482898,-0.10070888046264352,70710.04041073781,66595.39342901303,-0.08534233017463966,75073.71813281743
2008-12-31,1577.030029296875,2522.659912109375,-0.3748542870456889,14,3,2,5,5,4.5272604845332145,4.5,4.340238858385376,0.05303983935360468,1.0,0.026999801023722236,0.9469601606463953,0.025788735245484737,72533.56292208786,68393.45580069289,0.022433174152311122,76757.85992595245
2009-01-31,1476.4200439453125,2522.659912109375,-0.4147367876033782,15,3,2,5,5,4.661267335422566,4.5,4.340238858385376,0.04489725470396033,1.0,-0.06379712718369723,0.9551027452960397,-0.06074573942054999,68127.45800957865,64030.149802443506,-0.05020436841362446,72904.28004758856
2009-02-28,1377.8399658203125,2522.659912109375,-0.4538146187655542,16,3,2,5,5,4.757287439916179,5.0,4.757287439916179,0.038004705604661626,1.0,-0.06676966932904327,0.9619952943953384,-0.06407375476285294,63762.27597245634,59754.87787304524,-0.052582402129901284,69070.79787713531
2009-03-31,1528.5899658203125,2522.659912109375,-0.39405626637078084,17,3,2,5,5,4.82608885123042,5.0,4.757287439916179,0.03217028875419392,1.0,0.10941038418075588,0.9678297112458061,0.10602466339876282,70522.64981997503,66292.68201780927,0.08836164067793804,75174.00690049323
2009-04-30,1717.300048828125,2522.659912109375,-0.31925027207009904,18,3,2,5,5,4.87538721664874,5.0,4.757287439916179,0.027231561514879155,1.0,0.12345369734684986,0.9727684384851208,0.12020532523295517,78999.84787787494,74476.75871994684,0.09959629121081323,82661.05918323844
2009-05-31,1774.3299560546875,2367.52001953125,-0.2505533463636812,19,3,2,5,5,4.9107110390310735,5.0,4.9107110390310735,0.02305101916257979,1.0,0.033209052352545676,0.9769489808374202,0.03253959576357345,81570.47099320478,76950.06129932546,0.027400575215369875,84926.01975277091
2009-06-30,1835.0400390625,2367.52001953125,-0.22491044471682098,20,3,2,5,5,4.936021663777163,5.0,4.9107110390310735,0.019512266461227168,1.0,0.034215779765565335,0.9804877335387728,0.033629453463856075,84313.64135149561,79582.96764968993,0.028205957145785603,87321.4394264797
2009-07-31,1978.5,2367.52001953125,-0.16431540866474825,21,2,2,4,5,4.670688829471709,4.5,4.9107110390310735,0.016516776970624814,1.0,0.07817810940560843,0.9834832230293752,0.07695567891261516,90802.05486329469,85804.6136014304,0.06337582085782009,92855.50732861928
2009-08-31,2009.06005859375,2091.8798828125,-0.03959109932612381,22,0,2,2,2,3.913632167116143,4.0,3.913632167116143,0.03700889112613592,0.8,0.01544607459881231,0.9629911088738641,0.015028636218684256,92166.68591374415,87129.95806404036,0.013190193012383182,94080.28939254653
2009-09-30,2122.419921875,2122.419921875,0.0,0,0,0,0,0,2.804239985807469,3.0,2.804239985807469,0.06203100501861769,0.7,0.05642432778271278,0.9379689949813823,0.0531827325437621,97068.36212013973,92046.20737753979,0.04597279555950356,98405.42330296901
2009-10-31,2045.1099853515625,2122.419921875,-0.036425372626138874,1,0,0,0,0,2.0093257521940497,2.0,2.0093257521940497,0.08321176714673506,0.7,-0.036425372626138874,0.9167882328532649,-0.033047637304494816,93860.482095052,88693.38997499006,-0.02830696476757777,95619.86445259329
2009-11-30,2144.60009765625,2144.60009765625,0.0,0,0,0,0,0,1.4397448145892673,1.5,1.4397448145892673,0.10114089520744163,0.7,0.04864780526098933,0.8988591047925584,0.044148943083713255,98004.32317687634,93008.12873843036,0.0397515775421248,99420.90490894801
2009-12-31,2269.14990234375,2269.14990234375,0.0,0,0,0,0,0,1.031622238889465,1.0,1.4397448145892673,0.11631757445405322,0.7,0.05807600439056948,0.8836824255459468,0.051805400986100716,103081.4764374258,98409.66923140209,0.04729413684578892,104122.93079104395
2010-01-31,2147.35009765625,2269.14990234375,-0.053676403027272834,1,1,0,1,1,1.0226583242747458,1.0,1.4397448145892673,0.12916435608083654,0.7,-0.053676403027272834,0.8708356439191635,-0.04620514017651619,98318.58236903229,93127.39216395674,-0.04210778908848494,99738.54438201977
2010-02-28,2238.260009765625,2269.14990234375,-0.013612980150063958,2,0,0,0,1,0.7327667093617788,0.5,0.7327667093617788,0.1400389219515692,0.7,0.04233585953617891,0.8599610780484308,0.03699068691497089,101955.45426736896,97070.02035758065,0.03470202096227646,103199.67343991154
2010-03-31,2397.9599609375,2397.9599609375,0.0,0,0,0,0,1,0.5250502906038383,0.5,0.7327667093617788,0.1492440432272636,0.7,0.07135004444304838,0.8507559567727364,0.06132332550603648,108207.70177652266,103995.97062418165,0.057913368887772036,109176.31419693475
2010-04-30,2461.18994140625,2461.18994140625,0.0,0,0,0,0,1,0.37621497284351724,0.5,0.7327667093617788,0.15703601016254065,0.7,0.0263682386273163,0.8429639898374593,0.022881792347279346,110683.68793894938,106738.16119387944,0.021927924235186372,111570.32414292202
2010-05-31,2257.0400390625,2461.18994140625,-0.08294764207719163,1,1,0,1,1,0.5530384969752586,0.5,0.5530384969752586,0.16363176777420463,0.7,-0.08294764207719163,0.8363682322257954,-0.06869297373900625,103080.49627002276,97884.48240319194,-0.06552478032841996,104259.70316228646
2010-06-30,2109.239990234375,2461.18994140625,-0.14299991449289828,2,2,0,2,2,0.9632067778878621,1.0,0.5530384969752586,0.161539042298817,0.8,-0.06548401723946207,0.838460957701183,-0.0542327124658084,97490.16135497778,91474.6132700255,-0.05155388045823633,98884.71088884673
2010-07-31,2254.699951171875,2461.18994140625,-0.08389843740235381,3,1,1,2,2,1.257105193765968,1.5,1.257105193765968,0.15976758842868832,0.8,0.06896321026102714,0.8402324115713117,0.058610822752441796,103204.13992226134,97782.99625851242,0.056003901542155045,104422.64050149017
2010-08-31,2114.030029296875,2461.18994140625,-0.14105368556439746,4,2,1,3,3,1.7511613002968787,2.0,1.257105193765968,0.15059217134566838,0.9,-0.06238964160259419,0.8494078286543316,-0.05236678262357454,97799.67116109931,91682.350167116,-0.04907837994874203,99297.74647570714
2010-09-30,2368.6201171875,2461.18994140625,-0.03761181640692812,5,0,1,1,1,1.5382305909540341,1.5,1.257105193765968,0.1581771759775814,0.7,0.12042879446480792,0.8418228240224186,0.10203877941655327,107779.03023371818,102723.54507144217,0.09717636890517968,108947.14091868346
2010-10-31,2507.409912109375,2507.409912109375,0.0,0,0,0,0,1,1.1021903813009883,1.0,1.1021903813009883,0.16459774378170644,0.7,0.05859521073673646,0.8354022562182936,0.0496363951854798,113128.79277110679,108742.65284252798,0.047709501922722504,114144.95474781851
2010-11-30,2498.22998046875,2507.409912109375,-0.0036611212216602906,1,0,0,0,1,0.7897539184154216,1.0,1.1021903813009883,0.17003263709131944,0.7,-0.0036611212216602906,0.8299673629086806,-0.0023301418044165676,112865.18664178766,108344.53280850656,-0.002095563643994899,113905.75673050353
2010-12-31,2652.8701171875,2652.8701171875,0.0,0,0,0,0,1,0.5658834101929875,0.5,0.5658834101929875,0.17463317495463704,0.7,0.06189988028633553,0.825366825045363,0.05181774589159846,118713.60620319966,115051.04641903205,0.05035323756240176,119641.28035887973
2011-01-31,2700.080078125,2700.080078125,0.0,0,0,0,0,0,0.4054731815375465,0.5,0.5658834101929875,0.17852744618060268,0.7,0.017795805618840754,0.8214725538193973,0.01536263024806854,120537.35944071422,117098.47247734937,0.015069977828405938,121444.27180125014
2011-02-28,2782.27001953125,2782.27001953125,0.0,0,0,0,0,0,0.2905342301696222,0.5,0.5658834101929875,0.18182387560515,0.7,0.030439816238089,0.81817612439485,0.025662730358659205,123630.67719418605,120662.9284613208,0.025185186323804534,124502.8684145234
2011-03-31,2781.070068359375,2782.27001953125,-0.00043128494482980173,1,0,0,0,0,0.20817687270998636,0.0,0.20817687270998636,0.18461424287042105,0.7,-0.00043128494482980173,0.815385757129579,0.0004175624106814511,123682.30071778945,120610.88835687637,0.0004883053774694919,124563.6638346806
2011-04-30,2873.5400390625,2873.5400390625,0.0,0,0,0,0,0,0.14916524743403942,0.0,0.20817687270998636,0.18697623776620598,0.7,0.0332497809944341,0.813023762233794,0.027811929694903703,127122.14416985656,124621.17398028665,0.02743315812888061,127980.83852177013
2011-05-31,2835.300048828125,2873.5400390625,-0.013307623946263503,1,0,0,0,0,0.10688157023597582,0.0,0.20817687270998636,0.1889756232797728,0.7,-0.013307623946263503,0.8110243767202272,-0.010005408986313141,125850.23512622008,122962.76226121512,-0.00981276582367747,126724.99252343812
2011-06-30,2773.52001953125,2873.5400390625,-0.03480724756627429,2,0,0,0,0,0.07658399159736826,0.0,0.07658399159736826,0.19066806657801816,0.7,-0.021789591307068035,0.8093319334219818,-0.016840561783615773,123730.8464660944,120283.45392555508,-0.016598339712321098,124621.56804749274
2011-07-31,2756.3798828125,2873.5400390625,-0.04077206325902594,3,0,1,1,1,0.3383435172944451,0.5,0.07658399159736826,0.19210068890039644,0.7,-0.0061799217593702105,0.8078993110996036,-0.004192334994959658,123212.12530849861,119540.11159134834,-0.004110604074162835,124109.29812214815
2011-08-31,2579.4599609375,2873.5400390625,-0.10234069270910329,4,2,1,3,3,1.0928397921497663,1.0,1.0928397921497663,0.17796155000402136,0.9,-0.06418560916736848,0.8220384499959786,-0.052021532213641176,116802.44176265136,111867.35670892245,-0.05051515400056146,117839.89781460624
2011-09-30,2415.39990234375,2873.5400390625,-0.1594340536379717,5,2,1,3,3,1.6334599967948917,1.5,1.6334599967948917,0.16599302732254984,0.9,-0.06360248310817851,0.8340069726774502,-0.05235327677797666,110687.45120070777,104752.31504348663,-0.05004865315320948,111942.16964127337
2011-10-31,2684.409912109375,2873.5400390625,-0.0658178150929225,6,1,1,2,3,1.7373626111257228,1.5,1.6334599967948917,0.15586189159874542,0.9,0.11137286604367036,0.8441381084012546,0.09466350501765831,121165.51329283777,116418.88059458922,0.08993162616826963,122009.31099391739
2011-11-30,2620.340087890625,2873.5400390625,-0.08811429377350255,7,1,1,2,3,1.8118120875442363,2.0,1.6334599967948917,0.14728607035615848,0.9,-0.0238673773069199,0.8527139296438415,-0.01973835313385859,118773.90560381851,113640.26724578891,-0.01826056851220259,119781.35161138632
2011-12-31,2605.14990234375,2873.5400390625,-0.09340052098467122,8,1,1,2,2,1.865157468453926,2.0,1.865157468453926,0.14770270815384923,0.8,-0.005797028262504278,0.8522972918461508,-0.004325363538246954,118260.16528322456,112981.49140480654,-0.0038042892766700894,119325.66869990609
2012-01-31,2813.840087890625,2873.5400390625,-0.020775750593456932,9,0,1,1,2,1.6199124147239934,1.5,1.865157468453926,0.14805538443549315,0.8,0.08010678593163667,0.8519446155645068,0.06886344237978434,126403.96736102966,122032.07555100841,0.06491876207864268,127072.14339611022
2012-02-29,2966.889892578125,2966.889892578125,0.0,0,0,0,0,0,1.1607179655369346,1.0,1.1607179655369346,0.15602983221817635,0.7,0.05439179196648403,0.8439701677818237,0.04655517409281664,132288.72606754513,128669.61881761711,0.044346766906520556,132707.38211960945
2012-03-31,3091.570068359375,3091.570068359375,0.0,0,0,0,0,0,0.8316907650527221,1.0,1.1607179655369346,0.1627800565323122,0.7,0.0420238634716934,0.8372199434676878,0.03586146683561628,137032.7938301423,134076.8133117635,0.03445242411068805,137279.4731310134
2012-04-30,3046.360107421875,3091.570068359375,-0.014623624869512297,1,0,0,0,0,0.5959324738753444,0.5,0.5959324738753444,0.16849399805314047,0.7,-0.014623624869512297,0.8315060019468595,-0.011457573523997417,135462.73051963467,132116.12429019262,-0.010865566562276505,135787.8538780741
2012-05-31,2827.340087890625,3091.570068359375,-0.08546789321484494,2,1,0,1,1,0.7104729659455917,0.5,0.5959324738753444,0.17333074512761526,0.7,-0.07189564326215059,0.8266692548723847,-0.05871170640606108,127509.4824564025,122617.55054904697,-0.05668318127638714,128090.96634157166
2012-06-30,2935.050048828125,3091.570068359375,-0.050628003270296706,3,1,1,2,2,1.0760135042686634,1.0,0.5959324738753444,0.16974904937860702,0.8,0.03809586310427138,0.830250950621393,0.03233641426280796,131632.68190354898,127288.77196894455,0.03131002381675044,132101.49754843686
2012-07-31,2939.52001953125,3091.570068359375,-0.04918214546850441,4,0,1,1,2,1.0544660558349317,1.0,1.0544660558349317,0.1667172093829532,0.8,0.001522962344342238,0.8332827906170468,0.0019637133513938183,131891.17075848277,127482.62797551083,0.0020517032088071237,132372.53061484525
2012-08-31,3066.9599609375,3091.570068359375,-0.007960391282651691,5,0,1,1,2,1.0390266343691887,1.0,1.0544660558349317,0.16415081223383976,0.8,0.04335399676120333,0.8358491877661602,0.03692136469690954,136760.77277435907,133009.5094158708,0.03551653074229599,137073.9436678629
2012-09-30,3116.22998046875,3116.22998046875,0.0,0,0,0,0,0,0.7444951160456281,0.5,1.0544660558349317,0.16965431770377315,0.7,0.016064774290757144,0.8303456822962269,0.014046208959826013,138681.743166255,135146.2771631611,0.013685152765939049,138949.82152718733
2012-10-31,2977.22998046875,3116.22998046875,-0.04460518025665461,1,0,0,0,0,0.5334540612159593,0.5,0.5334540612159593,0.17431293450690732,0.7,-0.04460518025665461,0.8256870654930927,-0.0361036164981288,133674.83069568855,129118.05310928251,-0.03485081087199036,134107.3075764465
2012-11-30,3010.239990234375,3116.22998046875,-0.03401224906334799,2,0,0,0,0,0.3822365376139817,0.5,0.5334540612159593,0.1782563684940287,0.7,0.011087490715254722,0.8217436315059713,0.009853809753367275,134992.03704617746,130549.64832430345,0.009703325905537111,135408.59448817486
2012-12-31,3019.510009765625,3116.22998046875,-0.031037494443390323,3,0,1,1,1,0.5573531366719445,0.5,0.5334540612159593,0.18159441329743953,0.7,0.003079495176903979,0.8184055867025605,0.0032769194457411377,135434.3950773943,130951.67533666466,0.003296929474856517,135855.0270744918
2013-01-31,3142.1298828125,3142.1298828125,0.0,0,0,0,0,1,0.3993609734719607,0.5,0.3993609734719607,0.18442000722039287,0.7,0.040609195747091764,0.8155799927796071,0.03388846427095039,140024.05873603237,136269.5175538209,0.033320689931006744,140381.8103072095
2013-02-28,3160.18994140625,3160.18994140625,0.0,0,0,0,0,1,0.28615464171388827,0.5,0.3993609734719607,0.18681182083813486,0.7,0.005747712305763875,0.8131881791618651,0.005452354291095933,140787.51951353846,137052.75553676547,0.005431503177944433,141144.2945560187
2013-03-31,3267.52001953125,3267.52001953125,0.0,0,0,0,0,1,0.20503876045402547,0.0,0.3993609734719607,0.1888364473548979,0.7,0.033963173136751124,0.8111635526451021,0.028336506711353144,144776.9460051086,141707.50200192948,0.028003871842734233,145096.88129209858
2013-04-30,3328.7900390625,3328.7900390625,0.0,0,0,0,0,0,0.1469166917465481,0.0,0.1469166917465481,0.19055025670106684,0.7,0.018751230035321864,0.8094497432989332,0.01597213774155164,147089.34332850337,144364.69196969847,0.015834317361590824,147394.39135865474
2013-05-31,3455.909912109375,3455.909912109375,0.0,0,0,0,0,0,0.10527040968231952,0.0,0.1469166917465481,0.1920009649925455,0.7,0.03818801172653008,0.8079990350074545,0.031655880644691936,151745.5860250166,149877.69251953423,0.0313837427145574,152020.1790146235
2013-06-30,3403.25,3455.909912109375,-0.015237640288265797,1,0,0,0,0,0.07542954461431212,0.0,0.1469166917465481,0.1932289630494295,0.7,-0.015237640288265797,0.8067710369505705,-0.011488166176671363,150002.3075161848,147593.91015368627,-0.011356778897279304,150293.71945362963
2013-07-31,3626.3701171875,3626.3701171875,0.0,0,0,0,0,0,0.05404763045847717,0.0,0.05404763045847717,0.19426844096278295,0.7,0.06556089537574383,0.805731559037217,0.05363393428031889,158047.52141940405,157270.29905536902,0.0532820496339284,158301.67687322563
2013-08-31,3589.8701171875,3626.3701171875,-0.010065161255053634,1,0,0,0,0,0.0387268194858205,0.0,0.05404763045847717,0.19514834001986414,0.7,-0.010065161255053634,0.8048516599801359,-0.0072878436606815655,156895.69579234123,155687.34813474622,-0.007218795670709575,157158.92941354713
2013-09-30,3771.47998046875,3771.47998046875,0.0,0,0,0,0,0,0.02774897872052952,0.0,0.05404763045847717,0.19589315849143185,0.7,0.050589535931047314,0.8041068415085681,0.04149561344461297,163406.1789360638,163563.49882721843,0.041304962078171185,163650.37303321966
2013-10-31,3919.7099609375,3919.7099609375,0.0,0,0,0,0,0,0.019883012089705207,0.0,0.019883012089705207,0.1965236337159748,0.7,0.03930286816750561,0.8034763662840252,0.032397774173584054,168700.17541980266,169992.01345864058,0.03227562786733782,168932.29157359083
2013-11-30,4059.889892578125,4059.889892578125,0.0,0,0,0,0,0,0.014246800710790968,0.0,0.019883012089705207,0.1970573194715468,0.7,0.03576283271915792,0.8029426805284532,0.02953657693127611,173683.00112940944,176071.40939955477,0.02944359950865967,173906.26631076378
2013-12-31,4176.58984375,4176.58984375,0.0,0,0,0,0,0,0.010208278784786645,0.0,0.019883012089705207,0.19750907471047296,0.7,0.028744609893291306,0.802490925289527,0.023890243068314138,177832.33024322533,181132.51337610697,0.02382902124796638,178050.28242583747
2014-01-31,4103.8798828125,4176.58984375,-0.017408930169742654,1,0,0,0,0,0.007314551376365783,0.0,0.007314551376365783,0.19789147726434753,0.7,-0.017408930169742654,0.8021085227356525,-0.01313930343892563,175495.73729490832,177979.19009927235,-0.01309381080246079,175718.92571442883
2014-02-28,4308.1201171875,4308.1201171875,0.0,0,0,0,0,0,0.005241105083966689,0.0,0.007314551376365783,0.1982151740377538,0.7,0.04976759559420363,0.8017848259622462,0.04072879953054865,182643.4679976585,186836.78645631683,0.04064740980869624,182861.44489908707
2014-03-31,4198.990234375,4308.1201171875,-0.025331207079654083,1,0,0,0,0,0.0037554158946696012,0.0,0.007314551376365783,0.19848917744084826,0.7,-0.025331207079654083,0.8015108225591517,-0.019476198383492883,179086.26758148696,182103.98512849474,-0.019431632330389935,179308.14853440414
2014-04-30,4114.56005859375,4308.1201171875,-0.04492912298836116,2,0,0,0,0,0.002690873072757249,0.0,0.002690873072757249,0.1987211163141256,0.7,-0.020107256999566947,0.8012788836858744,-0.01528351579128913,176349.19978290226,178442.3734988708,-0.015252472266320224,176573.25597175793
2014-05-31,4242.6201171875,4308.1201171875,-0.015203847204418475,3,0,1,1,1,0.28539678423562115,0.5,0.002690873072757249,0.1989174483316466,0.7,0.031123633333843603,0.8010825516683534,0.02576142230964752,180892.20599247803,183996.14850287043,0.025732240000408215,181116.88137207672
