,Date,open,high,low,close,Date_time
30,2020-03-04,149.17019653320312,149.17019653320312,149.17019653320312,149.17019653320312,18325.0
31,2020-03-05,145.1766357421875,145.1766357421875,145.1766357421875,145.1766357421875,18326.0
32,2020-03-06,141.9933624267578,141.9933624267578,141.9933624267578,141.9933624267578,18327.0
33,2020-03-07,,,,,18328.0
34,2020-03-08,,,,,18329.0
35,2020-03-09,127.06090545654297,127.06090545654297,127.06090545654297,127.06090545654297,18330.0
36,2020-03-10,126.90656280517578,126.90656280517578,126.90656280517578,126.90656280517578,18331.0
37,2020-03-11,127.71685028076172,127.71685028076172,127.71685028076172,127.71685028076172,18332.0
38,2020-03-12,108.28923034667969,108.28923034667969,108.28923034667969,108.28923034667969,18333.0
39,2020-03-13,106.95803833007812,106.95803833007812,106.95803833007812,106.95803833007812,18334.0
40,2020-03-14,,,,,18335.0
41,2020-03-15,,,,,18336.0
42,2020-03-16,93.94519805908203,93.94519805908203,93.94519805908203,93.94519805908203,18337.0
43,2020-03-17,95.57542419433594,95.57542419433594,95.57542419433594,95.57542419433594,18338.0
44,2020-03-18,84.11563110351562,84.11563110351562,84.11563110351562,84.11563110351562,18339.0
45,2020-03-19,84.73299407958984,84.73299407958984,84.73299407958984,84.73299407958984,18340.0
46,2020-03-20,90.80050659179688,90.80050659179688,90.80050659179688,90.80050659179688,18341.0
47,2020-03-21,,,,,18342.0
48,2020-03-22,,,,,18343.0
49,2020-03-23,88.98700714111328,88.98700714111328,88.98700714111328,88.98700714111328,18344.0
50,2020-03-24,105.93553924560547,105.93553924560547,105.93553924560547,105.93553924560547,18345.0
51,2020-03-25,110.81655883789062,110.81655883789062,110.81655883789062,110.81655883789062,18346.0
52,2020-03-26,109.67829132080078,109.67829132080078,109.67829132080078,109.67829132080078,18347.0
53,2020-03-27,101.69116973876953,101.69116973876953,101.69116973876953,101.69116973876953,18348.0
54,2020-03-28,,,,,18349.0
55,2020-03-29,,,,,18350.0
56,2020-03-30,101.30531311035156,101.30531311035156,101.30531311035156,101.30531311035156,18351.0
57,2020-03-31,103.0609359741211,103.0609359741211,103.0609359741211,103.0609359741211,18352.0
58,2020-04-01,95.49825286865234,95.49825286865234,95.49825286865234,95.49825286865234,18353.0
59,2020-04-02,95.33426666259766,95.33426666259766,95.33426666259766,95.33426666259766,18354.0
60,2020-04-03,95.41143798828125,95.41143798828125,95.41143798828125,95.41143798828125,18355.0
61,2020-04-04,,,,,18356.0
62,2020-04-05,,,,,18357.0
63,2020-04-06,108.96446990966797,108.96446990966797,108.96446990966797,108.96446990966797,18358.0
64,2020-04-07,112.26349639892578,112.26349639892578,112.26349639892578,112.26349639892578,18359.0
65,2020-04-08,113.96125030517578,113.96125030517578,113.96125030517578,113.96125030517578,18360.0
66,2020-04-09,118.20561218261719,118.20561218261719,118.20561218261719,118.20561218261719,18361.0
67,2020-04-10,,,,,18362.0
68,2020-04-11,,,,,18363.0
69,2020-04-12,,,,,18364.0
70,2020-04-13,,,,,18365.0
71,2020-04-14,118.78439331054688,118.78439331054688,118.78439331054688,118.78439331054688,18366.0
72,2020-04-15,112.0898666381836,112.0898666381836,112.0898666381836,112.0898666381836,18367.0
73,2020-04-16,112.99662017822266,112.99662017822266,112.99662017822266,112.99662017822266,18368.0
74,2020-04-17,120.1927490234375,120.1927490234375,120.1927490234375,120.1927490234375,18369.0
75,2020-04-18,,,,,18370.0
76,2020-04-19,,,,,18371.0
77,2020-04-20,120.32779693603516,120.32779693603516,120.32779693603516,120.32779693603516,18372.0
78,2020-04-21,112.37925720214844,112.37925720214844,112.37925720214844,112.37925720214844,18373.0
79,2020-04-22,114.57861328125,114.57861328125,114.57861328125,114.57861328125,18374.0
80,2020-04-23,116.46928405761719,116.46928405761719,116.46928405761719,116.46928405761719,18375.0
81,2020-04-24,113.2088394165039,113.2088394165039,113.2088394165039,113.2088394165039,18376.0
82,2020-04-25,,,,,18377.0
83,2020-04-26,,,,,18378.0
84,2020-04-27,118.57217407226562,118.57217407226562,118.57217407226562,118.57217407226562,18379.0
85,2020-04-28,121.5625228881836,121.5625228881836,121.5625228881836,121.5625228881836,18380.0
86,2020-04-29,128.6043243408203,128.6043243408203,128.6043243408203,128.6043243408203,18381.0
87,2020-04-30,123.68470764160156,123.68470764160156,123.68470764160156,123.68470764160156,18382.0
88,2020-05-01,,,,,18383.0
89,2020-05-02,,,,,18384.0
90,2020-05-03,,,,,18385.0
91,2020-05-04,116.75867462158203,116.75867462158203,116.75867462158203,116.75867462158203,18386.0
92,2020-05-05,122.7007827758789,122.7007827758789,122.7007827758789,122.7007827758789,18387.0
93,2020-05-06,122.37281036376953,122.37281036376953,122.37281036376953,122.37281036376953,18388.0
94,2020-05-07,122.64290618896484,122.64290618896484,122.64290618896484,122.64290618896484,18389.0
95,2020-05-08,124.35994720458984,124.35994720458984,124.35994720458984,124.35994720458984,18390.0
96,2020-05-09,,,,,18391.0
97,2020-05-10,,,,,18392.0
98,2020-05-11,122.79724884033203,122.79724884033203,122.79724884033203,122.79724884033203,18393.0
99,2020-05-12,122.6814956665039,122.6814956665039,122.6814956665039,122.6814956665039,18394.0
100,2020-05-13,115.5239486694336,115.5239486694336,115.5239486694336,115.5239486694336,18395.0
101,2020-05-14,112.30208587646484,112.30208587646484,112.30208587646484,112.30208587646484,18396.0
102,2020-05-15,116.95159912109375,116.95159912109375,116.95159912109375,116.95159912109375,18397.0
103,2020-05-16,,,,,18398.0
104,2020-05-17,,,,,18399.0
105,2020-05-18,126.63646697998047,126.63646697998047,126.63646697998047,126.63646697998047,18400.0
106,2020-05-19,127.58180236816406,127.58180236816406,127.58180236816406,127.58180236816406,18401.0
107,2020-05-20,128.7779541015625,128.7779541015625,128.7779541015625,128.7779541015625,18402.0
108,2020-05-21,127.79402160644531,127.79402160644531,127.79402160644531,127.79402160644531,18403.0
109,2020-05-22,128.0834197998047,128.0834197998047,128.0834197998047,128.0834197998047,18404.0
110,2020-05-23,,,,,18405.0
111,2020-05-24,,,,,18406.0
112,2020-05-25,129.2216796875,129.2216796875,129.2216796875,129.2216796875,18407.0
113,2020-05-26,131.9998016357422,131.9998016357422,131.9998016357422,131.9998016357422,18408.0
114,2020-05-27,135.16378784179688,135.16378784179688,135.16378784179688,135.16378784179688,18409.0
115,2020-05-28,132.36636352539062,132.36636352539062,132.36636352539062,132.36636352539062,18410.0
116,2020-05-29,127.81331634521484,127.81331634521484,127.81331634521484,127.81331634521484,18411.0
117,2020-05-30,,,,,18412.0
118,2020-05-31,,,,,18413.0
119,2020-06-01,,,,,18414.0
120,2020-06-02,135.14450073242188,135.14450073242188,135.14450073242188,135.14450073242188,18415.0
121,2020-06-03,138.05767822265625,138.05767822265625,138.05767822265625,138.05767822265625,18416.0
122,2020-06-04,136.63002014160156,136.63002014160156,136.63002014160156,136.63002014160156,18417.0
123,2020-06-05,143.7104034423828,143.7104034423828,143.7104034423828,143.7104034423828,18418.0
124,2020-06-06,,,,,18419.0
125,2020-06-07,,,,,18420.0
126,2020-06-08,143.24737548828125,143.24737548828125,143.24737548828125,143.24737548828125,18421.0
127,2020-06-09,140.41136169433594,140.41136169433594,140.41136169433594,140.41136169433594,18422.0
128,2020-06-10,138.11553955078125,138.11553955078125,138.11553955078125,138.11553955078125,18423.0
129,2020-06-11,127.73614501953125,127.73614501953125,127.73614501953125,127.73614501953125,18424.0
130,2020-06-12,129.2216796875,129.2216796875,129.2216796875,129.2216796875,18425.0
131,2020-06-13,,,,,18426.0
132,2020-06-14,,,,,18427.0
133,2020-06-15,131.5367889404297,131.5367889404297,131.5367889404297,131.5367889404297,18428.0
134,2020-06-16,131.74900817871094,131.74900817871094,131.74900817871094,131.74900817871094,18429.0
135,2020-06-17,129.3953094482422,129.3953094482422,129.3953094482422,129.3953094482422,18430.0
136,2020-06-18,127.89048767089844,127.89048767089844,127.89048767089844,127.89048767089844,18431.0
137,2020-06-19,126.05768585205078,126.05768585205078,126.05768585205078,126.05768585205078,18432.0
138,2020-06-20,,,,,18433.0
139,2020-06-21,,,,,18434.0
140,2020-06-22,125.67184448242188,125.67184448242188,125.67184448242188,125.67184448242188,18435.0
141,2020-06-23,131.3824462890625,131.3824462890625,131.3824462890625,131.3824462890625,18436.0
142,2020-06-24,125.0351791381836,125.0351791381836,125.0351791381836,125.0351791381836,18437.0
143,2020-06-25,128.35350036621094,128.35350036621094,128.35350036621094,128.35350036621094,18438.0
144,2020-06-26,128.6043243408203,128.6043243408203,128.6043243408203,128.6043243408203,18439.0
145,2020-06-27,,,,,18440.0
146,2020-06-28,,,,,18441.0
147,2020-06-29,129.8197479248047,129.8197479248047,129.8197479248047,129.8197479248047,18442.0
148,2020-06-30,130.16700744628906,130.16700744628906,130.16700744628906,130.16700744628906,18443.0
149,2020-07-01,128.6043243408203,128.6043243408203,128.6043243408203,128.6043243408203,18444.0
150,2020-07-02,132.34707641601562,132.34707641601562,132.34707641601562,132.34707641601562,18445.0
151,2020-07-03,130.7843780517578,130.7843780517578,130.7843780517578,130.7843780517578,18446.0
152,2020-07-04,,,,,18447.0
153,2020-07-05,,,,,18448.0
154,2020-07-06,133.92906188964844,133.92906188964844,133.92906188964844,133.92906188964844,18449.0
155,2020-07-07,133.13807678222656,133.13807678222656,133.13807678222656,133.13807678222656,18450.0
156,2020-07-08,130.63003540039062,130.63003540039062,130.63003540039062,130.63003540039062,18451.0
157,2020-07-09,130.80368041992188,130.80368041992188,130.80368041992188,130.80368041992188,18452.0
158,2020-07-10,135.0287322998047,135.0287322998047,135.0287322998047,135.0287322998047,18453.0
159,2020-07-11,,,,,18454.0
160,2020-07-12,,,,,18455.0
161,2020-07-13,134.372802734375,134.372802734375,134.372802734375,134.372802734375,18456.0
162,2020-07-14,132.5207061767578,132.5207061767578,132.5207061767578,132.5207061767578,18457.0
163,2020-07-15,136.16700744628906,136.16700744628906,136.16700744628906,136.16700744628906,18458.0
164,2020-07-16,136.34063720703125,136.34063720703125,136.34063720703125,136.34063720703125,18459.0
165,2020-07-17,139.33099365234375,139.33099365234375,139.33099365234375,139.33099365234375,18460.0
166,2020-07-18,,,,,18461.0
167,2020-07-19,,,,,18462.0
168,2020-07-20,,,,,18463.0
169,2020-07-21,139.87118530273438,139.87118530273438,139.87118530273438,139.87118530273438,18464.0
170,2020-07-22,139.23451232910156,139.23451232910156,139.23451232910156,139.23451232910156,18465.0
171,2020-07-23,139.4274444580078,139.4274444580078,139.4274444580078,139.4274444580078,18466.0
172,2020-07-24,136.99658203125,136.99658203125,136.99658203125,136.99658203125,18467.0
173,2020-07-25,,,,,18468.0
174,2020-07-26,,,,,18469.0
175,2020-07-27,136.2441864013672,136.2441864013672,136.2441864013672,136.2441864013672,18470.0
176,2020-07-28,136.78436279296875,136.78436279296875,136.78436279296875,136.78436279296875,18471.0
177,2020-07-29,132.77151489257812,132.77151489257812,132.77151489257812,132.77151489257812,18472.0
178,2020-07-30,124.63004302978516,124.63004302978516,124.63004302978516,124.63004302978516,18473.0
179,2020-07-31,120.57860565185547,120.57860565185547,120.57860565185547,120.57860565185547,18474.0
180,2020-08-01,,,,,18475.0
181,2020-08-02,,,,,18476.0
182,2020-08-03,126.54000091552734,126.54000091552734,126.54000091552734,126.54000091552734,18477.0
183,2020-08-04,129.74256896972656,129.74256896972656,129.74256896972656,129.74256896972656,18478.0
184,2020-08-05,130.16700744628906,130.16700744628906,130.16700744628906,130.16700744628906,18479.0
185,2020-08-06,129.26025390625,129.26025390625,129.26025390625,129.26025390625,18480.0
186,2020-08-07,128.16058349609375,128.16058349609375,128.16058349609375,128.16058349609375,18481.0
187,2020-08-08,,,,,18482.0
188,2020-08-09,,,,,18483.0
189,2020-08-10,128.411376953125,128.411376953125,128.411376953125,128.411376953125,18484.0
190,2020-08-11,135.04803466796875,135.04803466796875,135.04803466796875,135.04803466796875,18485.0
191,2020-08-12,135.6846923828125,135.6846923828125,135.6846923828125,135.6846923828125,18486.0
192,2020-08-13,133.83261108398438,133.83261108398438,133.83261108398438,133.83261108398438,18487.0
193,2020-08-14,134.06410217285156,134.06410217285156,134.06410217285156,134.06410217285156,18488.0
194,2020-08-15,,,,,18489.0
195,2020-08-16,,,,,18490.0
196,2020-08-17,134.2570343017578,134.2570343017578,134.2570343017578,134.2570343017578,18491.0
197,2020-08-18,133.60108947753906,133.60108947753906,133.60108947753906,133.60108947753906,18492.0
198,2020-08-19,134.50784301757812,134.50784301757812,134.50784301757812,134.50784301757812,18493.0
199,2020-08-20,131.78758239746094,131.78758239746094,131.78758239746094,131.78758239746094,18494.0
200,2020-08-21,131.26669311523438,131.26669311523438,131.26669311523438,131.26669311523438,18495.0
201,2020-08-22,,,,,18496.0
202,2020-08-23,,,,,18497.0
203,2020-08-24,132.9258575439453,132.9258575439453,132.9258575439453,132.9258575439453,18498.0
204,2020-08-25,131.3824462890625,131.3824462890625,131.3824462890625,131.3824462890625,18499.0
205,2020-08-26,134.08340454101562,134.08340454101562,134.08340454101562,134.08340454101562,18500.0
206,2020-08-27,135.16378784179688,135.16378784179688,135.16378784179688,135.16378784179688,18501.0
207,2020-08-28,134.58502197265625,134.58502197265625,134.58502197265625,134.58502197265625,18502.0
208,2020-08-29,,,,,18503.0
209,2020-08-30,,,,,18504.0
210,2020-08-31,134.411376953125,134.411376953125,134.411376953125,134.411376953125,18505.0
211,2020-09-01,135.14450073242188,135.14450073242188,135.14450073242188,135.14450073242188,18506.0
212,2020-09-02,135.35671997070312,135.35671997070312,135.35671997070312,135.35671997070312,18507.0
213,2020-09-03,137.7104034423828,137.7104034423828,137.7104034423828,137.7104034423828,18508.0
214,2020-09-04,137.94192504882812,137.94192504882812,137.94192504882812,137.94192504882812,18509.0
215,2020-09-05,,,,,18510.0
216,2020-09-06,,,,,18511.0
217,2020-09-07,144.4821014404297,144.4821014404297,144.4821014404297,144.4821014404297,18512.0
218,2020-09-08,145.81329345703125,145.81329345703125,145.81329345703125,145.81329345703125,18513.0
219,2020-09-09,145.96763610839844,145.96763610839844,145.96763610839844,145.96763610839844,18514.0
220,2020-09-10,145.62037658691406,145.62037658691406,145.62037658691406,145.62037658691406,18515.0
221,2020-09-11,144.53997802734375,144.53997802734375,144.53997802734375,144.53997802734375,18516.0
222,2020-09-12,,,,,18517.0
223,2020-09-13,,,,,18518.0
224,2020-09-14,143.1702117919922,143.1702117919922,143.1702117919922,143.1702117919922,18519.0
225,2020-09-15,143.09303283691406,143.09303283691406,143.09303283691406,143.09303283691406,18520.0
226,2020-09-16,143.40171813964844,143.40171813964844,143.40171813964844,143.40171813964844,18521.0
227,2020-09-17,142.4178009033203,142.4178009033203,142.4178009033203,142.4178009033203,18522.0
228,2020-09-18,,,,,18523.0
229,2020-09-19,,,,,18524.0
230,2020-09-20,,,,,18525.0
231,2020-09-21,128.87442016601562,128.87442016601562,128.87442016601562,128.87442016601562,18526.0
232,2020-09-22,130.05126953125,130.05126953125,130.05126953125,130.05126953125,18527.0
233,2020-09-23,130.6879119873047,130.6879119873047,130.6879119873047,130.6879119873047,18528.0
234,2020-09-24,131.71041870117188,131.71041870117188,131.71041870117188,131.71041870117188,18529.0
235,2020-09-25,128.58502197265625,128.58502197265625,128.58502197265625,128.58502197265625,18530.0
236,2020-09-26,,,,,18531.0
237,2020-09-27,,,,,18532.0
238,2020-09-28,133.31170654296875,133.31170654296875,133.31170654296875,133.31170654296875,18533.0
239,2020-09-29,133.83261108398438,133.83261108398438,133.83261108398438,133.83261108398438,18534.0
240,2020-09-30,132.5399932861328,132.5399932861328,132.5399932861328,132.5399932861328,18535.0
241,2020-10-01,134.3000030517578,134.3000030517578,134.3000030517578,134.3000030517578,18536.0
242,2020-10-02,132.0,132.0,132.0,132.0,18537.0
243,2020-10-03,,,,,18538.0
244,2020-10-04,,,,,18539.0
245,2020-10-05,134.6999969482422,134.6999969482422,134.6999969482422,134.6999969482422,18540.0
246,2020-10-06,137.47999572753906,137.47999572753906,137.47999572753906,137.47999572753906,18541.0
247,2020-10-07,138.9199981689453,138.9199981689453,138.9199981689453,138.9199981689453,18542.0
248,2020-10-08,137.97999572753906,137.97999572753906,137.97999572753906,137.97999572753906,18543.0
249,2020-10-09,137.66000366210938,137.66000366210938,137.66000366210938,137.66000366210938,18544.0
250,2020-10-10,,,,,18545.0
251,2020-10-11,,,,,18546.0
252,2020-10-12,139.39999389648438,139.39999389648438,139.39999389648438,139.39999389648438,18547.0
253,2020-10-13,138.5,138.5,138.5,138.5,18548.0
254,2020-10-14,139.17999267578125,139.17999267578125,139.17999267578125,139.17999267578125,18549.0
255,2020-10-15,134.9199981689453,134.9199981689453,134.9199981689453,134.9199981689453,18550.0
256,2020-10-16,138.27999877929688,138.27999877929688,138.27999877929688,138.27999877929688,18551.0
257,2020-10-17,,,,,18552.0
258,2020-10-18,,,,,18553.0
259,2020-10-19,139.27999877929688,139.27999877929688,139.27999877929688,139.27999877929688,18554.0
260,2020-10-20,138.4199981689453,138.4199981689453,138.4199981689453,138.4199981689453,18555.0
261,2020-10-21,137.0800018310547,137.0800018310547,137.0800018310547,137.0800018310547,18556.0
262,2020-10-22,137.60000610351562,137.60000610351562,137.60000610351562,137.60000610351562,18557.0
263,2020-10-23,139.05999755859375,139.05999755859375,139.05999755859375,139.05999755859375,18558.0
264,2020-10-24,,,,,18559.0
265,2020-10-25,,,,,18560.0
266,2020-10-26,135.63999938964844,135.63999938964844,135.63999938964844,135.63999938964844,18561.0
267,2020-10-27,132.0,132.0,132.0,132.0,18562.0
268,2020-10-28,125.5199966430664,125.5199966430664,125.5199966430664,125.5199966430664,18563.0
269,2020-10-29,126.94000244140625,126.94000244140625,126.94000244140625,126.94000244140625,18564.0
270,2020-10-30,125.0999984741211,125.0999984741211,125.0999984741211,125.0999984741211,18565.0
271,2020-10-31,,,,,18566.0
272,2020-11-01,,,,,18567.0
273,2020-11-02,127.77999877929688,127.77999877929688,127.77999877929688,127.77999877929688,18568.0
274,2020-11-03,131.74000549316406,131.74000549316406,131.74000549316406,131.74000549316406,18569.0
275,2020-11-04,132.0800018310547,132.0800018310547,132.0800018310547,132.0800018310547,18570.0
276,2020-11-05,135.9199981689453,135.9199981689453,135.9199981689453,135.9199981689453,18571.0
277,2020-11-06,133.16000366210938,133.16000366210938,133.16000366210938,133.16000366210938,18572.0
278,2020-11-07,,,,,18573.0
279,2020-11-08,,,,,18574.0
280,2020-11-09,142.32000732421875,142.32000732421875,142.32000732421875,142.32000732421875,18575.0
281,2020-11-10,149.82000732421875,149.82000732421875,149.82000732421875,149.82000732421875,18576.0
282,2020-11-11,150.0,150.0,150.0,150.0,18577.0
283,2020-11-12,150.4600067138672,150.4600067138672,150.4600067138672,150.4600067138672,18578.0
284,2020-11-13,150.17999267578125,150.17999267578125,150.17999267578125,150.17999267578125,18579.0
285,2020-11-14,,,,,18580.0
286,2020-11-15,,,,,18581.0
287,2020-11-16,153.5399932861328,153.5399932861328,153.5399932861328,153.5399932861328,18582.0
288,2020-11-17,153.67999267578125,153.67999267578125,153.67999267578125,153.67999267578125,18583.0
289,2020-11-18,154.5399932861328,154.5399932861328,154.5399932861328,154.5399932861328,18584.0
290,2020-11-19,152.52000427246094,152.52000427246094,152.52000427246094,152.52000427246094,18585.0
291,2020-11-20,152.13999938964844,152.13999938964844,152.13999938964844,152.13999938964844,18586.0
292,2020-11-21,,,,,18587.0
293,2020-11-22,,,,,18588.0
294,2020-11-23,150.10000610351562,150.10000610351562,150.10000610351562,150.10000610351562,18589.0
295,2020-11-24,156.0,156.0,156.0,156.0,18590.0
296,2020-11-25,152.33999633789062,152.33999633789062,152.33999633789062,152.33999633789062,18591.0
297,2020-11-26,148.60000610351562,148.60000610351562,148.60000610351562,148.60000610351562,18592.0
298,2020-11-27,145.9199981689453,145.9199981689453,145.9199981689453,145.9199981689453,18593.0
299,2020-11-28,,,,,18594.0
300,2020-11-29,,,,,18595.0
301,2020-11-30,141.33999633789062,141.33999633789062,141.33999633789062,141.33999633789062,18596.0
302,2020-12-01,147.36000061035156,147.36000061035156,147.36000061035156,147.36000061035156,18597.0
303,2020-12-02,146.77999877929688,146.77999877929688,146.77999877929688,146.77999877929688,18598.0
304,2020-12-03,146.0800018310547,146.0800018310547,146.0800018310547,146.0800018310547,18599.0
305,2020-12-04,145.4199981689453,145.4199981689453,145.4199981689453,145.4199981689453,18600.0
306,2020-12-05,,,,,18601.0
307,2020-12-06,,,,,18602.0
308,2020-12-07,144.44000244140625,144.44000244140625,144.44000244140625,144.44000244140625,18603.0
309,2020-12-08,144.1199951171875,144.1199951171875,144.1199951171875,144.1199951171875,18604.0
310,2020-12-09,147.44000244140625,147.44000244140625,147.44000244140625,147.44000244140625,18605.0
311,2020-12-10,144.39999389648438,144.39999389648438,144.39999389648438,144.39999389648438,18606.0
312,2020-12-11,140.10000610351562,140.10000610351562,140.10000610351562,140.10000610351562,18607.0
313,2020-12-12,,,,,18608.0
314,2020-12-13,,,,,18609.0
315,2020-12-14,139.67999267578125,139.67999267578125,139.67999267578125,139.67999267578125,18610.0
316,2020-12-15,150.32000732421875,150.32000732421875,150.32000732421875,150.32000732421875,18611.0
317,2020-12-16,155.60000610351562,155.60000610351562,155.60000610351562,155.60000610351562,18612.0
318,2020-12-17,154.44000244140625,154.44000244140625,154.44000244140625,154.44000244140625,18613.0
319,2020-12-18,153.3800048828125,153.3800048828125,153.3800048828125,153.3800048828125,18614.0
320,2020-12-19,,,,,18615.0
321,2020-12-20,,,,,18616.0
322,2020-12-21,149.0,149.0,149.0,149.0,18617.0
323,2020-12-22,148.89999389648438,148.89999389648438,148.89999389648438,148.89999389648438,18618.0
324,2020-12-23,152.4600067138672,152.4600067138672,152.4600067138672,152.4600067138672,18619.0
325,2020-12-24,,,,,18620.0
326,2020-12-25,,,,,18621.0
327,2020-12-26,,,,,18622.0
328,2020-12-27,,,,,18623.0
329,2020-12-28,152.75999450683594,152.75999450683594,152.75999450683594,152.75999450683594,18624.0
330,2020-12-29,151.89999389648438,151.89999389648438,151.89999389648438,151.89999389648438,18625.0
331,2020-12-30,152.4199981689453,152.4199981689453,152.4199981689453,152.4199981689453,18626.0
332,2020-12-31,,,,,18627.0
333,2021-01-01,,,,,18628.0
334,2021-01-02,,,,,18629.0
335,2021-01-03,,,,,18630.0
336,2021-01-04,148.47999572753906,148.47999572753906,148.47999572753906,148.47999572753906,18631.0
337,2021-01-05,147.24000549316406,147.24000549316406,147.24000549316406,147.24000549316406,18632.0
338,2021-01-06,147.4600067138672,147.4600067138672,147.4600067138672,147.4600067138672,18633.0
339,2021-01-07,148.1999969482422,148.1999969482422,148.1999969482422,148.1999969482422,18634.0
340,2021-01-08,146.4600067138672,146.4600067138672,146.4600067138672,146.4600067138672,18635.0
341,2021-01-09,,,,,18636.0
342,2021-01-10,,,,,18637.0
343,2021-01-11,144.89999389648438,144.89999389648438,144.89999389648438,144.89999389648438,18638.0
344,2021-01-12,145.75999450683594,145.75999450683594,145.75999450683594,145.75999450683594,18639.0
345,2021-01-13,144.8000030517578,144.8000030517578,144.8000030517578,144.8000030517578,18640.0
346,2021-01-14,151.97999572753906,151.97999572753906,151.97999572753906,151.97999572753906,18641.0
347,2021-01-15,151.8800048828125,151.8800048828125,151.8800048828125,151.8800048828125,18642.0
348,2021-01-16,,,,,18643.0
349,2021-01-17,,,,,18644.0
350,2021-01-18,151.1999969482422,151.1999969482422,151.1999969482422,151.1999969482422,18645.0
351,2021-01-19,152.8000030517578,152.8000030517578,152.8000030517578,152.8000030517578,18646.0
352,2021-01-20,157.6199951171875,157.6199951171875,157.6199951171875,157.6199951171875,18647.0
353,2021-01-21,162.0399932861328,162.0399932861328,162.0399932861328,162.0399932861328,18648.0
354,2021-01-22,165.0800018310547,165.0800018310547,165.0800018310547,165.0800018310547,18649.0
355,2021-01-23,,,,,18650.0
356,2021-01-24,,,,,18651.0
357,2021-01-25,158.63999938964844,158.63999938964844,158.63999938964844,158.63999938964844,18652.0
358,2021-01-26,163.0,163.0,163.0,163.0,18653.0
